Category,Price,Rating,Stock,Discount
nan,7669.0,3.0382925191086185,0.0,42.0
nan,5107.0,3.0382925191086185,0.0,17.0
nan,6717.0,4.740635466189817,0.0,20.0
nan,3245.0,4.319033347026181,0.0,14.0
nan,5577.0,4.163708035379994,0.0,43.0
nan,7120.0,3.4530845482900854,0.0,33.0
A,5016.970630372492,3.0382925191086185,0.0,18.0
D,6841.0,1.9837671407858213,0.0,28.0
B,5059.0,3.0382925191086185,0.0,16.0
B,5194.0,3.016283432098636,0.0,12.0
nan,1656.0,2.0581245239360797,0.0,6.0
nan,2876.0,3.1805350277484448,0.0,24.0
nan,2904.0,3.736084141447903,0.0,43.0
nan,8144.0,3.0382925191086185,0.0,18.0
nan,9151.0,3.0382925191086185,0.0,27.0
nan,8378.0,1.093233748201139,0.0,35.0
B,6686.0,3.4478348191094748,0.0,49.0
B,7901.0,3.881902706335059,0.0,31.0
A,7316.0,1.1431668188554256,0.0,0.0
nan,3029.0,3.0382925191086185,0.0,24.516624685138538
nan,2197.0,1.7703280256450928,0.0,30.0
A,2030.0,3.0382925191086185,0.0,24.516624685138538
nan,5016.970630372492,3.0382925191086185,0.0,44.0
nan,9213.0,3.0382925191086185,0.0,47.0
nan,1422.0,2.2261399791401497,0.0,28.0
nan,2691.0,3.0382925191086185,0.0,48.0
nan,1258.0,2.581632085681167,0.0,29.0
nan,8763.0,4.802447804876793,0.0,11.0
nan,6433.0,1.7904221543739025,0.0,24.516624685138538
nan,7440.0,3.0382925191086185,0.0,25.0
A,5016.970630372492,2.726068144497116,0.0,34.0
nan,7003.0,3.0382925191086185,0.0,3.0
nan,7088.0,4.278213985580585,0.0,26.0
A,1578.0,3.0382925191086185,0.0,24.516624685138538
D,565.0,1.614622862575568,0.0,49.0
nan,2723.0,3.0382925191086185,0.0,44.0
nan,3928.0,3.0382925191086185,0.0,9.0
nan,4732.0,3.0382925191086185,0.0,45.0
nan,3521.0,3.0382925191086185,0.0,33.0
D,3056.0,3.0382925191086185,0.0,3.0
nan,8187.0,2.3925842757960387,0.0,25.0
nan,6147.0,3.0382925191086185,0.0,4.0
C,4882.0,3.0382925191086185,0.0,8.0
nan,834.0,4.433580489430772,0.0,42.0
nan,6961.0,3.0382925191086185,0.0,10.0
nan,1398.0,3.0382925191086185,0.0,13.0
B,4700.0,1.3115500364157064,0.0,22.0
nan,7868.0,3.742643662805146,0.0,14.0
nan,8635.0,3.0382925191086185,0.0,30.0
nan,4601.0,3.393927340735492,0.0,7.0
C,873.0,3.0382925191086185,0.0,15.0
A,3947.0,3.0382925191086185,0.0,48.0
A,552.0,4.363436910080518,0.0,47.0
nan,1398.0,3.348483731254529,0.0,31.0
B,8686.0,4.033833309413983,0.0,11.0
B,3958.0,2.3673214068574806,0.0,13.0
nan,166.0,4.983784435131211,0.0,45.0
nan,4374.0,1.124329677551391,0.0,13.0
nan,9265.0,3.0382925191086185,0.0,47.0
D,9181.0,3.0382925191086185,0.0,14.0
nan,9966.0,3.0382925191086185,0.0,16.0
nan,7087.0,3.0382925191086185,0.0,47.0
D,3673.0,2.919233192395452,0.0,40.0
C,6764.0,3.0382925191086185,0.0,46.0
nan,8254.0,3.0382925191086185,0.0,7.0
nan,2470.0,2.7908227007992448,0.0,23.0
A,7870.0,3.0382925191086185,0.0,45.0
nan,9526.0,3.0382925191086185,0.0,5.0
nan,3396.0,2.132233504759987,0.0,35.0
nan,5016.970630372492,2.7353258128642164,0.0,47.0
B,8533.0,3.0382925191086185,0.0,1.0
nan,6313.0,4.445257201955261,0.0,18.0
A,1188.0,2.5155349926474044,0.0,31.0
nan,2365.0,3.0382925191086185,0.0,31.0
B,288.0,2.001250539770596,0.0,11.0
nan,5009.0,3.082572756233187,0.0,37.0
nan,9634.0,3.0382925191086185,0.0,48.0
nan,9485.0,3.0382925191086185,0.0,24.0
nan,7374.0,3.0382925191086185,0.0,43.0
nan,233.0,2.64773583154752,0.0,7.0
C,5326.0,2.471724023565281,0.0,4.0
A,5257.0,3.0382925191086185,0.0,31.0
A,1853.0,3.041639608395065,0.0,15.0
nan,5317.0,1.8134186566428936,0.0,22.0
C,808.0,3.0382925191086185,0.0,9.0
D,2736.0,2.4659582197492225,0.0,12.0
nan,2232.0,2.41188537000306,0.0,2.0
nan,9229.0,3.912481118707489,0.0,40.0
nan,5016.970630372492,1.701949858179186,0.0,35.0
nan,6409.0,3.843182173755424,0.0,35.0
nan,6220.0,3.0382925191086185,0.0,44.0
nan,9759.0,3.0382925191086185,0.0,5.0
nan,7023.0,3.505974195903742,0.0,24.516624685138538
nan,6842.0,3.0382925191086185,0.0,14.0
nan,5062.0,3.0382925191086185,0.0,17.0
C,3730.0,1.336815720645423,0.0,42.0
nan,2291.0,3.0382925191086185,0.0,29.0
nan,5948.0,3.0382925191086185,0.0,24.516624685138538
D,6160.0,3.0382925191086185,0.0,1.0
A,3472.0,1.5674101297334122,0.0,24.516624685138538
nan,993.0,3.714865605632546,0.0,41.0
nan,8700.0,3.0382925191086185,0.0,30.0
B,2998.0,4.0855145915665805,0.0,7.0
C,5016.970630372492,3.0382925191086185,0.0,29.0
nan,6281.0,2.71613413382757,0.0,41.0
D,1157.0,2.1687443152365917,0.0,25.0
nan,7092.0,3.0382925191086185,0.0,25.0
C,5016.970630372492,3.0382925191086185,0.0,34.0
C,4037.0,1.4799516752759847,0.0,43.0
A,8210.0,3.0382925191086185,0.0,10.0
A,6791.0,3.0382925191086185,0.0,33.0
nan,219.0,3.346222321017182,0.0,25.0
nan,4601.0,3.0382925191086185,0.0,33.0
A,5393.0,1.076529754775847,0.0,47.0
nan,2042.0,3.0382925191086185,0.0,20.0
C,3441.0,2.0725125805758653,0.0,37.0
nan,5040.0,2.8468233440122326,0.0,39.0
A,3933.0,3.095869691273622,0.0,21.0
nan,3098.0,3.0382925191086185,0.0,21.0
nan,5659.0,3.0382925191086185,0.0,23.0
B,6606.0,3.0382925191086185,0.0,45.0
nan,4650.0,3.3630351600854507,0.0,3.0
nan,4578.0,3.0382925191086185,0.0,22.0
nan,367.0,4.611745323715669,0.0,38.0
C,5908.0,3.0382925191086185,0.0,35.0
nan,7765.0,3.0382925191086185,0.0,35.0
nan,860.0,3.0382925191086185,0.0,28.0
nan,5016.970630372492,2.684314027292629,0.0,30.0
A,4207.0,3.0382925191086185,0.0,15.0
C,4576.0,3.0382925191086185,0.0,24.516624685138538
nan,4687.0,2.993865500521796,0.0,49.0
nan,2018.0,4.974365910175197,0.0,34.0
C,8305.0,2.9378833606705044,0.0,31.0
nan,4499.0,4.720944427861104,0.0,13.0
nan,8795.0,3.0382925191086185,0.0,15.0
nan,3502.0,4.624240557843681,0.0,30.0
nan,3947.0,3.0382925191086185,0.0,39.0
nan,9466.0,3.0382925191086185,0.0,34.0
nan,8214.0,1.5549002821172042,0.0,19.0
C,6046.0,1.2165108660654584,0.0,12.0
nan,6731.0,3.0382925191086185,0.0,24.0
A,8200.0,3.0382925191086185,0.0,22.0
nan,7809.0,3.0382925191086185,0.0,17.0
A,4330.0,3.0382925191086185,0.0,35.0
nan,1999.0,3.0382925191086185,0.0,29.0
nan,193.0,3.0382925191086185,0.0,39.0
nan,4765.0,3.0382925191086185,0.0,27.0
D,9415.0,3.0382925191086185,0.0,3.0
C,4025.0,3.0382925191086185,0.0,42.0
nan,3141.0,3.0382925191086185,0.0,13.0
nan,6168.0,3.0382925191086185,0.0,24.0
nan,5146.0,3.0382925191086185,0.0,23.0
nan,5016.970630372492,1.4952618710386545,0.0,47.0
nan,1525.0,4.973268895808591,0.0,46.0
nan,7785.0,1.4218983359461497,0.0,39.0
A,4204.0,1.856500574941573,0.0,15.0
D,9107.0,2.4692634625224508,0.0,23.0
B,5016.970630372492,3.0382925191086185,0.0,37.0
C,5684.0,3.0382925191086185,0.0,35.0
nan,2809.0,3.898357755225776,0.0,28.0
nan,8837.0,3.0382925191086185,0.0,48.0
nan,2006.0,3.910314086560345,0.0,27.0
A,7013.0,3.0382925191086185,0.0,47.0
nan,4089.0,3.0382925191086185,0.0,34.0
nan,9491.0,3.0382925191086185,0.0,25.0
nan,2256.0,2.417251829216005,0.0,47.0
A,302.0,3.0382925191086185,0.0,30.0
A,6586.0,3.970816749781454,0.0,13.0
nan,3121.0,3.249918034197108,0.0,43.0
nan,1880.0,4.177729957156087,0.0,33.0
B,6307.0,4.64124087377263,0.0,24.516624685138538
C,3051.0,1.0526185086774729,0.0,41.0
B,8664.0,3.0382925191086185,0.0,10.0
C,583.0,4.870282660437777,0.0,39.0
nan,5284.0,4.724694014664168,0.0,45.0
B,3582.0,3.0382925191086185,0.0,43.0
nan,9200.0,3.98414667119676,0.0,23.0
C,9372.0,2.3077383007026238,0.0,26.0
nan,6241.0,3.0382925191086185,0.0,44.0
D,8713.0,4.836304462671157,0.0,38.0
nan,4272.0,1.004562586787951,0.0,32.0
nan,3440.0,1.8049726006239557,0.0,24.516624685138538
nan,4648.0,4.242985532671364,0.0,44.0
nan,340.0,4.88631078743493,0.0,27.0
nan,882.0,3.0461031724708905,0.0,11.0
nan,9787.0,4.34902126331784,0.0,25.0
C,5016.970630372492,4.0738973004330585,0.0,24.516624685138538
nan,4752.0,2.8241109135058595,0.0,20.0
nan,3282.0,3.0382925191086185,0.0,13.0
nan,2619.0,2.4243157201674417,0.0,24.516624685138538
nan,9534.0,3.0382925191086185,0.0,32.0
nan,5870.0,3.0382925191086185,0.0,15.0
nan,1519.0,2.6793881462390496,0.0,32.0
nan,2422.0,3.0382925191086185,0.0,28.0
D,3510.0,3.0382925191086185,0.0,28.0
nan,699.0,4.375838109543215,0.0,9.0
nan,1860.0,2.3263582343568427,0.0,48.0
nan,9630.0,3.0382925191086185,0.0,21.0
A,6253.0,3.0382925191086185,0.0,24.516624685138538
D,1533.0,3.0382925191086185,0.0,24.516624685138538
C,7259.0,3.0382925191086185,0.0,5.0
nan,8388.0,3.936083684657227,0.0,49.0
B,2801.0,3.0382925191086185,0.0,10.0
A,8976.0,2.67501243407456,0.0,5.0
nan,6855.0,3.0382925191086185,0.0,24.516624685138538
nan,6487.0,3.275214523174845,0.0,9.0
C,513.0,1.5513087860156212,0.0,18.0
nan,7743.0,3.0382925191086185,0.0,45.0
A,4844.0,2.809743584503583,0.0,24.516624685138538
C,8867.0,2.7897544855987046,0.0,25.0
nan,8794.0,3.0382925191086185,0.0,34.0
nan,7446.0,2.516384460704573,0.0,5.0
nan,169.0,2.5987982488191426,0.0,49.0
nan,6130.0,3.0382925191086185,0.0,12.0
nan,1151.0,1.8702063409785228,0.0,9.0
nan,1893.0,2.415329927598564,0.0,33.0
C,7446.0,3.0382925191086185,0.0,24.516624685138538
nan,2641.0,4.057688277106663,0.0,5.0
C,8832.0,2.184752213407928,0.0,45.0
D,7785.0,1.9626804091415333,0.0,2.0
nan,9041.0,3.0382925191086185,0.0,42.0
C,358.0,1.5347182176201573,0.0,5.0
nan,4122.0,1.1712760795081478,0.0,15.0
D,9914.0,4.224213897784791,0.0,33.0
D,7398.0,4.539260482415456,0.0,45.0
A,5533.0,3.0382925191086185,0.0,31.0
C,9942.0,3.098893348517028,0.0,41.0
nan,5889.0,1.0114991780263174,0.0,35.0
C,2065.0,2.773372450506171,0.0,38.0
nan,3573.0,1.6817810547194112,0.0,8.0
nan,7249.0,3.0382925191086185,0.0,40.0
nan,2863.0,3.0382925191086185,0.0,20.0
nan,3149.0,2.436181742006612,0.0,11.0
D,2597.0,2.693039161149962,0.0,22.0
C,5016.970630372492,2.520140576189981,0.0,48.0
nan,8502.0,3.0382925191086185,0.0,16.0
B,4377.0,2.5852738600470944,0.0,23.0
nan,2188.0,2.075837576258455,0.0,12.0
nan,1125.0,3.0382925191086185,0.0,17.0
nan,421.0,2.204065103230588,0.0,6.0
nan,8287.0,4.359452057824416,0.0,35.0
C,1039.0,2.9446429985805467,0.0,44.0
nan,4290.0,2.4705680331419355,0.0,0.0
D,4297.0,3.303322214029173,0.0,5.0
B,2557.0,3.0382925191086185,0.0,7.0
nan,8483.0,1.3534391515177338,0.0,44.0
A,5016.970630372492,3.979337342499792,0.0,21.0
nan,3742.0,3.0382925191086185,0.0,3.0
nan,8017.0,1.612055886721031,0.0,3.0
D,4910.0,4.989577354865315,0.0,45.0
nan,4429.0,3.0382925191086185,0.0,8.0
nan,4192.0,3.108584267191828,0.0,1.0
C,5687.0,3.0382925191086185,0.0,7.0
A,9116.0,2.1602775395478866,0.0,45.0
A,573.0,3.0382925191086185,0.0,23.0
A,6107.0,1.163184957701506,0.0,22.0
nan,9464.0,3.0382925191086185,0.0,24.0
nan,5125.0,3.0382925191086185,0.0,49.0
nan,480.0,2.895213764660772,0.0,21.0
nan,3122.0,3.0382925191086185,0.0,46.0
D,8873.0,3.248184261640426,0.0,41.0
C,1189.0,4.957681199304233,0.0,34.0
nan,9697.0,3.334450241137365,0.0,11.0
A,3592.0,3.0382925191086185,0.0,31.0
nan,1891.0,3.0382925191086185,0.0,14.0
D,9584.0,2.3382237827678054,0.0,27.0
nan,3908.0,2.390631587338074,0.0,27.0
nan,3584.0,3.0382925191086185,0.0,44.0
D,3996.0,3.0382925191086185,0.0,25.0
nan,6618.0,1.8400894326300976,0.0,48.0
B,5054.0,1.893145253491221,0.0,5.0
D,8760.0,3.0382925191086185,0.0,42.0
B,6166.0,3.0382925191086185,0.0,47.0
nan,6557.0,3.0382925191086185,0.0,9.0
D,9794.0,2.1303393764821474,0.0,14.0
C,7693.0,3.0382925191086185,0.0,35.0
A,5896.0,3.0382925191086185,0.0,41.0
nan,462.0,1.3310086983050229,0.0,29.0
nan,4673.0,4.846201402552422,0.0,0.0
B,5031.0,1.8642170364748043,0.0,25.0
nan,8671.0,3.0382925191086185,0.0,0.0
nan,3262.0,3.0382925191086185,0.0,8.0
A,2970.0,2.028725181173555,0.0,2.0
nan,6708.0,3.177204225986467,0.0,24.0
nan,9054.0,3.1662922671136755,0.0,26.0
nan,7272.0,2.366807906153461,0.0,29.0
C,7873.0,3.9918837757784704,0.0,42.0
nan,5940.0,4.850522226025694,0.0,7.0
nan,2209.0,2.247698082766073,0.0,3.0
nan,3151.0,1.9914988458466087,0.0,8.0
A,6911.0,2.3380039764190346,0.0,11.0
nan,438.0,3.0382925191086185,0.0,21.0
nan,5016.970630372492,3.0382925191086185,0.0,19.0
nan,2761.0,2.2598457742815072,0.0,14.0
nan,6361.0,3.9575231132643247,0.0,5.0
C,1445.0,3.0382925191086185,0.0,38.0
nan,4659.0,3.7933312030367903,0.0,15.0
nan,9158.0,3.0382925191086185,0.0,25.0
C,9306.0,4.131448623805925,0.0,18.0
nan,2807.0,3.217156053822698,0.0,39.0
A,1297.0,3.0382925191086185,0.0,36.0
nan,4847.0,3.0382925191086185,0.0,41.0
D,8255.0,4.1873920005148415,0.0,36.0
D,7894.0,1.3390547189691762,0.0,24.516624685138538
nan,8209.0,1.9279102224703089,0.0,19.0
nan,7265.0,1.4200382953644772,0.0,37.0
B,4930.0,3.321333154322702,0.0,9.0
nan,5016.970630372492,2.867687169548899,0.0,16.0
D,4999.0,3.0382925191086185,0.0,40.0
nan,5016.970630372492,4.588041206055666,0.0,24.516624685138538
nan,2929.0,2.744012447425937,0.0,46.0
D,4529.0,3.0382925191086185,0.0,4.0
nan,3509.0,3.0382925191086185,0.0,10.0
nan,9098.0,2.037458419910098,0.0,6.0
nan,1567.0,3.0382925191086185,0.0,37.0
nan,926.0,3.0382925191086185,0.0,21.0
nan,7538.0,2.5299762943234825,0.0,29.0
D,2797.0,2.9547384924336355,0.0,26.0
nan,3772.0,3.0382925191086185,0.0,44.0
nan,6302.0,1.8830312789098431,0.0,6.0
nan,8094.0,1.3780417469694202,0.0,30.0
C,9873.0,3.0382925191086185,0.0,19.0
C,9016.0,3.731647190083824,0.0,26.0
B,3621.0,3.269276521310058,0.0,16.0
C,8629.0,3.0382925191086185,0.0,45.0
A,7487.0,3.0382925191086185,0.0,43.0
nan,877.0,3.959481762698795,0.0,22.0
nan,7058.0,2.520362722625151,0.0,47.0
A,5055.0,2.782292682062825,0.0,7.0
A,1251.0,3.0382925191086185,0.0,40.0
D,1294.0,3.0382925191086185,0.0,24.516624685138538
nan,3984.0,4.068133889583458,0.0,24.516624685138538
nan,2865.0,3.5559798150302195,0.0,43.0
nan,7325.0,4.202239554811543,0.0,22.0
C,4222.0,3.0382925191086185,0.0,23.0
nan,2470.0,1.0373540084530275,0.0,41.0
nan,1647.0,4.28422009758718,0.0,27.0
C,4351.0,4.134765173710846,0.0,5.0
nan,9352.0,3.0382925191086185,0.0,31.0
D,9356.0,3.333491496319609,0.0,17.0
nan,716.0,4.568742635024035,0.0,17.0
B,5510.0,3.782282474356516,0.0,17.0
C,3203.0,3.0382925191086185,0.0,0.0
nan,3455.0,4.403373498419455,0.0,38.0
nan,3416.0,3.7276365167238352,0.0,10.0
nan,1558.0,3.0382925191086185,0.0,28.0
D,177.0,3.0382925191086185,0.0,31.0
B,8493.0,3.79811778636372,0.0,3.0
nan,6706.0,3.550703656561946,0.0,11.0
nan,823.0,3.308216384905766,0.0,24.516624685138538
D,9753.0,1.9590636471429348,0.0,8.0
nan,7635.0,3.0382925191086185,0.0,12.0
A,3424.0,4.690404920523761,0.0,24.516624685138538
nan,8221.0,4.772532426367965,0.0,36.0
nan,5135.0,3.0382925191086185,0.0,35.0
A,9272.0,2.459474979375605,0.0,37.0
nan,8406.0,1.291421110640338,0.0,11.0
C,6357.0,2.131057287913904,0.0,5.0
B,3626.0,3.0382925191086185,0.0,0.0
A,9516.0,3.0382925191086185,0.0,24.516624685138538
nan,1506.0,3.0382925191086185,0.0,34.0
C,7605.0,3.0350170529880938,0.0,8.0
nan,6609.0,3.0382925191086185,0.0,24.516624685138538
B,8569.0,4.300744483993222,0.0,42.0
nan,3804.0,2.1275455373366867,0.0,21.0
C,1628.0,3.0382925191086185,0.0,0.0
nan,8319.0,2.065992998978904,0.0,24.516624685138538
B,5557.0,2.917713789824017,0.0,14.0
B,8722.0,3.39118847782968,0.0,26.0
nan,2642.0,3.684924391910626,0.0,49.0
nan,913.0,1.3328083803647814,0.0,15.0
nan,3103.0,2.8393745370302623,0.0,20.0
C,8687.0,2.609026341804329,0.0,19.0
nan,5699.0,3.194113460837644,0.0,24.516624685138538
C,9686.0,4.713512141561969,0.0,27.0
nan,1557.0,1.6358672129989371,0.0,23.0
nan,5236.0,2.290243723224427,0.0,10.0
nan,8598.0,3.0382925191086185,0.0,47.0
D,7621.0,3.0382925191086185,0.0,30.0
nan,3130.0,3.0764474681246607,0.0,16.0
nan,3086.0,3.0382925191086185,0.0,2.0
C,1051.0,2.984321747954581,0.0,10.0
nan,5887.0,2.1570579518680604,0.0,48.0
nan,1320.0,2.358778012130161,0.0,12.0
nan,7446.0,1.5305683312352762,0.0,31.0
nan,505.0,3.0382925191086185,0.0,30.0
nan,5334.0,3.0382925191086185,0.0,14.0
nan,3389.0,1.9419005472873463,0.0,2.0
nan,5945.0,3.554980560722151,0.0,23.0
nan,1142.0,2.259947259430098,0.0,16.0
nan,4138.0,3.4588528463638504,0.0,24.516624685138538
nan,3526.0,2.1822724527784705,0.0,18.0
nan,2604.0,3.0382925191086185,0.0,24.516624685138538
nan,9502.0,4.058366709120592,0.0,4.0
nan,3542.0,2.2705559802796342,0.0,36.0
nan,8987.0,4.580981929533248,0.0,32.0
nan,5016.970630372492,3.994311876355714,0.0,10.0
A,9933.0,3.0382925191086185,0.0,15.0
nan,9887.0,1.7213441092095616,0.0,12.0
nan,6994.0,3.82123986011341,0.0,11.0
nan,7477.0,3.630518223213571,0.0,25.0
nan,9198.0,4.495473933961361,0.0,40.0
A,3125.0,3.0382925191086185,0.0,18.0
nan,4070.0,3.0382925191086185,0.0,46.0
nan,2190.0,3.0382925191086185,0.0,10.0
nan,7550.0,3.0382925191086185,0.0,24.516624685138538
nan,2023.0,4.904290374324477,0.0,31.0
nan,1415.0,2.3817523332258093,0.0,42.0
B,8444.0,2.7738985967049112,0.0,41.0
nan,6169.0,2.703924170771108,0.0,38.0
nan,3540.0,3.0382925191086185,0.0,15.0
nan,8313.0,2.7186970795339924,0.0,16.0
nan,2695.0,3.778066899255494,0.0,5.0
C,9809.0,2.143746643611081,0.0,8.0
nan,7046.0,1.7140775121820453,0.0,5.0
nan,6235.0,2.102911271314409,0.0,24.516624685138538
nan,7534.0,4.414725463391546,0.0,24.516624685138538
nan,5016.970630372492,1.003102892580014,0.0,21.0
nan,4863.0,3.0382925191086185,0.0,24.516624685138538
A,5271.0,3.0382925191086185,0.0,45.0
nan,947.0,3.0382925191086185,0.0,5.0
nan,5946.0,3.6604478943981777,0.0,24.516624685138538
nan,9257.0,3.0382925191086185,0.0,24.516624685138538
nan,5016.970630372492,4.554561616302786,0.0,35.0
nan,7479.0,3.0382925191086185,0.0,15.0
nan,6205.0,3.6443532284858016,0.0,29.0
A,1682.0,3.0382925191086185,0.0,45.0
nan,918.0,1.7160065833351572,0.0,34.0
nan,2863.0,2.3082694158470334,0.0,44.0
nan,9692.0,3.0382925191086185,0.0,26.0
nan,4917.0,3.0382925191086185,0.0,21.0
nan,8537.0,2.955839570412353,0.0,10.0
D,5144.0,3.992799957126113,0.0,27.0
nan,2806.0,1.0746418845474637,0.0,30.0
nan,9585.0,4.723567028801993,0.0,24.0
nan,564.0,3.0382925191086185,0.0,49.0
nan,1036.0,1.3912647972450225,0.0,39.0
nan,7268.0,4.137400068629105,0.0,35.0
nan,2122.0,1.070220143254514,0.0,24.516624685138538
C,2261.0,1.154137275042021,0.0,11.0
B,722.0,3.0382925191086185,0.0,19.0
nan,1022.0,3.0382925191086185,0.0,1.0
nan,5237.0,4.854664208038117,0.0,49.0
nan,3549.0,3.218806010696236,0.0,1.0
nan,9115.0,1.0057146792290896,0.0,24.516624685138538
C,6676.0,3.5448237698474534,0.0,24.516624685138538
nan,6530.0,3.0382925191086185,0.0,26.0
nan,5016.970630372492,2.028452657691365,0.0,37.0
nan,6438.0,1.607100153379533,0.0,39.0
nan,3471.0,2.167357133037513,0.0,5.0
A,3231.0,2.64807174829098,0.0,8.0
nan,5674.0,3.0382925191086185,0.0,24.516624685138538
C,1260.0,3.628810070923449,0.0,43.0
nan,249.0,3.090414207762457,0.0,26.0
nan,8170.0,4.028107377373907,0.0,35.0
nan,3432.0,1.3927640802714794,0.0,45.0
A,2720.0,3.068155231448395,0.0,23.0
nan,8925.0,1.0070123171523289,0.0,20.0
C,1250.0,2.805398279237349,0.0,20.0
nan,1903.0,3.0382925191086185,0.0,46.0
D,7139.0,3.0382925191086185,0.0,43.0
C,8596.0,4.573302123190464,0.0,35.0
C,6564.0,2.3503275400139074,0.0,49.0
nan,2905.0,3.0382925191086185,0.0,27.0
B,6381.0,4.1717808137240535,0.0,31.0
nan,4347.0,3.0382925191086185,0.0,41.0
nan,291.0,3.961543721430368,0.0,39.0
nan,562.0,1.6441076247423672,0.0,3.0
nan,614.0,3.0382925191086185,0.0,13.0
B,5016.970630372492,3.0382925191086185,0.0,24.516624685138538
nan,9617.0,3.0382925191086185,0.0,24.516624685138538
D,5341.0,3.0382925191086185,0.0,24.516624685138538
nan,2997.0,2.94105536708034,0.0,24.516624685138538
nan,1665.0,4.860212846144496,0.0,34.0
nan,2577.0,3.0382925191086185,0.0,49.0
A,5778.0,3.0382925191086185,0.0,20.0
nan,9697.0,3.660483930330342,0.0,40.0
nan,5016.970630372492,2.768843803112533,0.0,45.0
nan,1481.0,1.1997764566550997,0.0,26.0
nan,4870.0,3.0382925191086185,0.0,2.0
nan,7087.0,4.2858110240525695,0.0,35.0
C,3650.0,3.0382925191086185,0.0,37.0
nan,3024.0,3.0382925191086185,0.0,16.0
nan,328.0,3.0382925191086185,0.0,41.0
nan,1538.0,3.0382925191086185,0.0,41.0
A,5721.0,3.5787098926367222,0.0,40.0
nan,9329.0,3.0382925191086185,0.0,48.0
nan,3568.0,4.1094718195275295,0.0,11.0
nan,7252.0,3.0382925191086185,0.0,36.0
C,9119.0,2.5889490467889904,0.0,10.0
D,8081.0,3.646534010385045,0.0,12.0
nan,5016.970630372492,3.701078772654003,0.0,30.0
nan,381.0,3.0382925191086185,0.0,21.0
nan,1249.0,2.5597631179162104,0.0,49.0
B,6446.0,3.54179016457523,0.0,24.516624685138538
C,8709.0,3.0382925191086185,0.0,19.0
nan,5539.0,1.8096055711712256,0.0,17.0
C,7288.0,2.0449345165071757,0.0,15.0
D,6778.0,3.0382925191086185,0.0,41.0
nan,7675.0,3.0382925191086185,0.0,1.0
nan,9236.0,3.0382925191086185,0.0,15.0
nan,2705.0,4.527438671193559,0.0,7.0
D,4246.0,3.0382925191086185,0.0,34.0
nan,2228.0,3.189855923072394,0.0,23.0
nan,7314.0,4.620648664731213,0.0,30.0
D,8737.0,4.095370531645545,0.0,41.0
nan,3536.0,3.0382925191086185,0.0,13.0
nan,5272.0,3.0382925191086185,0.0,25.0
nan,5113.0,3.0382925191086185,0.0,17.0
nan,2735.0,2.920832286010129,0.0,26.0
nan,2432.0,3.0382925191086185,0.0,16.0
nan,5016.970630372492,1.6337096334325758,0.0,46.0
nan,5736.0,3.0382925191086185,0.0,14.0
nan,3241.0,4.859328885943068,0.0,7.0
D,434.0,3.0382925191086185,0.0,6.0
B,9715.0,4.556296310407639,0.0,1.0
nan,2666.0,2.9816969896955987,0.0,28.0
C,3215.0,2.376312443809915,0.0,24.516624685138538
C,736.0,3.0382925191086185,0.0,12.0
nan,4650.0,1.1705236652662323,0.0,11.0
C,4392.0,2.7290709788571568,0.0,13.0
nan,535.0,3.0382925191086185,0.0,9.0
nan,703.0,1.3294513702033006,0.0,4.0
nan,620.0,3.0382925191086185,0.0,33.0
D,4290.0,3.0382925191086185,0.0,13.0
A,8171.0,2.059080055374693,0.0,14.0
nan,1305.0,3.0382925191086185,0.0,38.0
nan,1078.0,4.705406943730678,0.0,23.0
nan,6285.0,2.6079269196478303,0.0,27.0
nan,6551.0,4.246589691739439,0.0,5.0
C,9566.0,3.0382925191086185,0.0,1.0
C,5016.970630372492,3.0382925191086185,0.0,24.516624685138538
nan,9442.0,2.6907269838631973,0.0,39.0
A,1521.0,3.0382925191086185,0.0,29.0
nan,1704.0,2.8535947570034668,0.0,6.0
nan,158.0,3.0382925191086185,0.0,12.0
nan,231.0,1.4444003053710293,0.0,38.0
D,8041.0,4.2507262683713325,0.0,5.0
A,420.0,2.6638460181672,0.0,1.0
C,7645.0,3.0382925191086185,0.0,25.0
D,5297.0,3.933676945392267,0.0,5.0
nan,4636.0,3.0382925191086185,0.0,8.0
C,7341.0,3.0382925191086185,0.0,21.0
B,1971.0,3.0382925191086185,0.0,1.0
nan,4945.0,2.2364507255067942,0.0,7.0
B,3412.0,3.0382925191086185,0.0,24.0
B,2940.0,2.809246903821382,0.0,47.0
nan,5016.970630372492,4.535290669853159,0.0,31.0
nan,3280.0,3.0382925191086185,0.0,29.0
nan,409.0,3.0382925191086185,0.0,16.0
B,8690.0,3.0382925191086185,0.0,1.0
nan,9287.0,4.696252556756083,0.0,2.0
nan,3590.0,4.099343053973303,0.0,24.516624685138538
D,7644.0,3.0382925191086185,0.0,24.516624685138538
nan,2428.0,3.0382925191086185,0.0,47.0
A,5310.0,3.6491763940230895,0.0,1.0
nan,2699.0,4.340577472041069,0.0,40.0
nan,3341.0,4.841266708508417,0.0,44.0
nan,7173.0,1.9388835875204125,0.0,13.0
B,7293.0,1.9581009208137077,0.0,29.0
nan,4004.0,3.0382925191086185,0.0,31.0
nan,6722.0,2.419346271313845,0.0,8.0
nan,1328.0,2.909360250537106,0.0,27.0
B,8583.0,3.0382925191086185,0.0,31.0
B,4461.0,3.0382925191086185,0.0,39.0
D,4888.0,3.0382925191086185,0.0,2.0
